X,Y,phi
-4.901730308,-2.222350859,9.14E-05
-5,-2.160493827,2.03E-21
-4.901730308,-2.345807649,9.13E-05
-5,-2.283950617,3.18E-20
-4.803361538,-2.408014921,1.74E-04
-4.704992768,-2.470222193,2.49E-04
-4.705091846,-2.346415162,2.50E-04
-4.01813141,-2.907492505,5.90E-04
-3.922089173,-2.970812756,6.17E-04
-3.826046936,-3.034133008,6.39E-04
-3.919738246,-2.845630916,6.24E-04
-3.823696009,-2.908951167,6.48E-04
-3.821345082,-2.783769326,6.54E-04
-3.629582408,-2.904353023,6.93E-04
-3.725463745,-2.844061175,6.75E-04
-3.727814672,-2.969243015,6.68E-04
-4.312024903,-2.719042421,4.78E-04
-4.214102745,-2.781829437,5.21E-04
-4.116180587,-2.844616454,5.58E-04
-4.213758758,-2.657091796,5.24E-04
-4.1158366,-2.719878812,5.62E-04
-4.115492613,-2.595141171,5.65E-04
-3.919394259,-2.720893275,6.29E-04
-4.017443436,-2.658017223,5.99E-04
-4.017787423,-2.782754864,5.95E-04
-4.410251053,-2.408516274,4.34E-04
-4.508564344,-2.346546893,3.79E-04
-4.606877634,-2.284577512,3.18E-04
-4.508465265,-2.470353924,3.78E-04
-4.606778556,-2.408384543,3.17E-04
-4.606679477,-2.532191574,3.16E-04
-4.508478597,-2.594512848,3.77E-04
-4.410277716,-2.656834122,4.30E-04
-4.410264385,-2.532675198,4.33E-04
-4.213745426,-2.532932872,5.27E-04
-4.31199824,-2.470724573,4.83E-04
-4.312011571,-2.594883497,4.81E-04
-3.24643791,-3.121631699,7.36E-04
-3.342192297,-3.069302757,7.29E-04
-3.437946684,-3.016973814,7.19E-04
-3.34498418,-3.198972945,7.17E-04
-3.440738567,-3.146644002,7.09E-04
-3.44353045,-3.27631419,6.95E-04
-3.245187119,-3.348990054,7.12E-04
-3.245812514,-3.235310877,7.25E-04
-3.344358785,-3.312652122,7.05E-04
-3.019458162,-3.264183062,7.42E-04
-3.095118078,-3.216665941,7.41E-04
-3.170777994,-3.16914882,7.39E-04
-3.094492682,-3.330345118,7.28E-04
-3.170152598,-3.282827998,7.27E-04
-3.169527203,-3.396507175,7.13E-04
-2.921288254,-3.514056124,7.13E-04
-3.029046077,-3.49692716,7.09E-04
-3.1368039,-3.479798196,7.03E-04
-2.989414545,-3.607433762,6.92E-04
-3.097172367,-3.590304798,6.88E-04
-3.057540835,-3.700811401,6.68E-04
-2.986734859,-3.347474082,7.34E-04
-3.06176938,-3.413636139,7.20E-04
-2.954011557,-3.430765103,7.24E-04
-2.889629016,-4.002921415,5.95E-04
-2.825826545,-3.90571524,6.29E-04
-2.762024074,-3.808509066,6.58E-04
-2.947040895,-3.900941898,6.24E-04
-2.883238424,-3.803735724,6.54E-04
-3.004452775,-3.798962382,6.48E-04
-2.868200194,-3.612207104,6.98E-04
-2.936326484,-3.705584743,6.75E-04
-2.815112134,-3.710358085,6.80E-04
-2.71077081,-4.303718942,4.82E-04
-2.648233019,-4.205168843,5.28E-04
-2.585695229,-4.106618745,5.69E-04
-2.770811772,-4.203005125,5.26E-04
-2.708273982,-4.104455026,5.67E-04
-2.830852735,-4.102291308,5.63E-04
-2.703247793,-3.907878959,6.33E-04
-2.767050264,-4.005085133,6.00E-04
-2.644471511,-4.007248852,6.03E-04
-2.528834219,-4.602836164,3.19E-04
-2.466597275,-4.503889087,3.81E-04
-2.40436033,-4.404942009,4.37E-04
-2.589580031,-4.502998097,3.80E-04
-2.527343087,-4.40405102,4.36E-04
-2.650325843,-4.40316003,4.34E-04
-2.525250263,-4.206059833,5.30E-04
-2.587788053,-4.304609931,4.85E-04
-2.464805296,-4.305500921,4.86E-04
-2.345330127,-4.900938222,9.19E-05
-2.283252846,-4.801876445,1.76E-04
-2.221175565,-4.702814667,2.52E-04
-2.406551379,-4.801532636,1.76E-04
-2.344474098,-4.702470859,2.51E-04
-2.467772631,-4.70212705,2.51E-04
-2.343298742,-4.504232895,3.82E-04
-2.405535686,-4.603179973,3.20E-04
-2.282237153,-4.603523781,3.20E-04
-2.159796056,-4.801876445,1.76E-04
-2.221873336,-4.900938222,9.21E-05
-2.283950617,-5,2.03E-21
-2.098416546,-4.900938222,9.22E-05
-2.160493827,-5,3.21E-20
-2.037037037,-5,0
-3.245319441,-3.005924694,7.45E-04
-3.244200973,-2.890217688,7.52E-04
-3.243082504,-2.774510683,7.56E-04
-3.341073828,-2.953595751,7.37E-04
-3.33995536,-2.837888746,7.43E-04
-3.436828216,-2.901266809,7.27E-04
-3.720825442,-2.719319425,6.81E-04
-3.624944105,-2.779611273,7.00E-04
-3.529062768,-2.839903122,7.15E-04
-3.620305802,-2.654869524,7.05E-04
-3.524424465,-2.715161372,7.20E-04
-3.519786161,-2.590419622,7.24E-04
-3.335317056,-2.713146996,7.48E-04
-3.427551609,-2.651783309,7.37E-04
-3.432189912,-2.776525059,7.33E-04
-4.705627939,-1.851542384,2.50E-04
-4.80375196,-1.789917145,1.75E-04
-4.90187598,-1.728291906,9.14E-05
-5,-1.666666667,0
-4.80375196,-1.913373935,1.75E-04
-4.90187598,-1.851748696,9.14E-05
-5,-1.790123457,2.02E-21
-4.90187598,-1.975205486,9.15E-05
-5,-1.913580247,3.18E-20
-4.803606288,-2.037062517,1.75E-04
-4.705336596,-2.098919549,2.50E-04
-4.705482268,-1.975230966,2.50E-04
-4.411076281,-2.035859779,4.36E-04
-4.509260167,-1.974420647,3.80E-04
-4.607444053,-1.912981516,3.18E-04
-4.509114496,-2.09810923,3.80E-04
-4.607298382,-2.036670098,3.18E-04
-4.60715271,-2.160358681,3.18E-04
-4.50883942,-2.222328062,3.80E-04
-4.410526129,-2.284297442,4.35E-04
-4.410801205,-2.160078611,4.36E-04
-4.016602594,-2.532562832,6.02E-04
-3.918553417,-2.595438884,6.32E-04
-3.82050424,-2.658314936,6.58E-04
-3.917712574,-2.469984493,6.35E-04
-3.819663397,-2.532860545,6.62E-04
-3.818822555,-2.407406154,6.64E-04
-3.619464959,-2.529415133,7.08E-04
-3.719143757,-2.468410643,6.87E-04
-3.719984599,-2.593865034,6.85E-04
-4.115721367,-2.220808133,5.70E-04
-4.214173005,-2.159158681,5.30E-04
-4.312624643,-2.09750923,4.86E-04
-4.213897929,-2.283377513,5.30E-04
-4.312349567,-2.221728062,4.85E-04
-4.312074491,-2.345946894,4.85E-04
-4.213821678,-2.408155193,5.29E-04
-4.115568864,-2.470363492,5.68E-04
-4.115645115,-2.345585812,5.69E-04
-3.917788825,-2.345206813,6.37E-04
-4.016755096,-2.283007473,6.05E-04
-4.016678845,-2.407785153,6.04E-04
-4.706076081,-1.481721555,2.49E-04
-4.804050721,-1.419913136,1.74E-04
-4.90202536,-1.358104716,9.10E-05
-5,-1.296296296,0
-4.804050721,-1.543369926,1.74E-04
-4.90202536,-1.481561506,9.11E-05
-5,-1.419753086,2.01E-21
-4.90202536,-1.605018296,9.12E-05
-5,-1.543209877,3.17E-20
-4.80390134,-1.666643535,1.75E-04
-4.70577732,-1.728268774,2.50E-04
-4.7059267,-1.604995165,2.49E-04
-3.142797408,-3.06961481,7.50E-04
-3.039156905,-3.01759792,7.62E-04
-2.935516403,-2.965581031,7.71E-04
-3.141678939,-2.953907804,7.58E-04
-3.038038437,-2.901890915,7.68E-04
-3.14056047,-2.838200799,7.63E-04
-2.991477576,-3.164649052,7.54E-04
-2.963496989,-3.065115041,7.63E-04
-3.067137492,-3.117131931,7.53E-04
-2.970775292,-2.643224824,7.77E-04
-3.061544362,-2.686986777,7.73E-04
-3.152313433,-2.73074873,7.66E-04
-2.959022329,-2.750676893,7.77E-04
-3.0497914,-2.794438846,7.71E-04
-2.947269366,-2.858128962,7.75E-04
-2.931670521,-3.259981114,7.48E-04
-2.898947219,-3.343272134,7.40E-04
-2.866223916,-3.426563155,7.30E-04
-2.84388288,-3.255779165,7.52E-04
-2.811159578,-3.339070186,7.44E-04
-2.75609524,-3.251577217,7.56E-04
-2.903689935,-3.160447103,7.59E-04
-2.815902294,-3.156245155,7.63E-04
-2.875709349,-3.060913093,7.68E-04
-2.70149408,-3.712566462,6.83E-04
-2.640964085,-3.616623859,7.06E-04
-2.580434091,-3.520681255,7.24E-04
-2.75458214,-3.614415481,7.03E-04
-2.694052145,-3.518472878,7.22E-04
-2.8076702,-3.516264501,7.18E-04
-2.697541523,-3.341278563,7.48E-04
-2.752605862,-3.428771532,7.34E-04
-2.638987807,-3.430979909,7.37E-04
-2.524376933,-4.009210588,6.05E-04
-2.463058637,-3.911802432,6.37E-04
-2.401740341,-3.814394276,6.65E-04
-2.583153215,-3.909840695,6.35E-04
-2.521834919,-3.812432539,6.64E-04
-2.641929497,-3.810470802,6.61E-04
-2.520869507,-3.618585595,7.08E-04
-2.581399502,-3.714528199,6.86E-04
-2.461304924,-3.716489936,6.88E-04
-2.342594823,-4.306463607,4.87E-04
-2.280829316,-4.207985205,5.32E-04
-2.21906381,-4.109506803,5.72E-04
-2.40303979,-4.207022519,5.32E-04
-2.341274283,-4.108544117,5.72E-04
-2.463484756,-4.107581431,5.71E-04
-2.340848164,-3.912765118,6.38E-04
-2.40216646,-4.010173274,6.06E-04
-2.279955987,-4.011135961,6.07E-04
-2.159194179,-4.604122538,3.20E-04
-2.097212792,-4.50543041,3.82E-04
-2.035231406,-4.406738281,4.38E-04
-2.220255767,-4.504831652,3.82E-04
-2.158274381,-4.406139524,4.38E-04
-2.281317355,-4.405540767,4.38E-04
-2.157786342,-4.208583962,5.33E-04
-2.219551848,-4.307062364,4.88E-04
-2.096508874,-4.307661122,4.88E-04
-1.975118915,-4.901183157,9.20E-05
-1.913200793,-4.802366315,1.76E-04
-1.85128267,-4.703549472,2.52E-04
-2.036498424,-4.80212138,1.76E-04
-1.974580302,-4.703304537,2.52E-04
-2.097877933,-4.703059602,2.52E-04
-1.973915161,-4.505675345,3.82E-04
-2.035896547,-4.604367473,3.20E-04
-1.912598915,-4.604612408,3.20E-04
-1.789744002,-4.802366315,1.76E-04
-1.851662125,-4.901183157,9.20E-05
-1.913580247,-5,2.05E-21
-1.728205335,-4.901183157,9.20E-05
-1.790123457,-5,3.20E-20
-1.666666667,-5,0
-3.223442141,-2.648934794,7.61E-04
-3.203801777,-2.523358905,7.64E-04
-3.184161414,-2.397783015,7.65E-04
-3.315676693,-2.587571107,7.53E-04
-3.29603633,-2.461995218,7.56E-04
-3.407911246,-2.52620742,7.42E-04
-3.041903999,-2.561410888,7.74E-04
-3.113032707,-2.479596952,7.70E-04
-3.13267307,-2.605172841,7.69E-04
-3.71840541,-2.343057868,6.89E-04
-3.618726613,-2.404062357,7.09E-04
-3.519047815,-2.465066847,7.26E-04
-3.617988266,-2.278709582,7.09E-04
-3.518309468,-2.339714072,7.27E-04
-3.517571121,-2.214361296,7.26E-04
-3.406434552,-2.275501869,7.42E-04
-3.407172899,-2.400854645,7.43E-04
-3.295297983,-2.336642442,7.55E-04
-4.412245619,-1.663800501,4.34E-04
-4.510189106,-1.603107519,3.79E-04
-4.608132594,-1.542414537,3.17E-04
-4.510039726,-1.726381129,3.79E-04
-4.607983213,-1.665688147,3.18E-04
-4.607833833,-1.788961756,3.18E-04
-4.509649946,-1.850400888,3.80E-04
-4.41146606,-1.91184002,4.35E-04
-4.41185584,-1.787820261,4.35E-04
-4.117917266,-1.846689463,5.69E-04
-4.216026717,-1.785726476,5.29E-04
-4.314136168,-1.724763489,4.84E-04
-4.215636938,-1.909746235,5.30E-04
-4.313746389,-1.848783248,4.85E-04
-4.313356609,-1.972803007,4.85E-04
-4.214904971,-2.034452458,5.30E-04
-4.116453333,-2.096101909,5.70E-04
-4.117185299,-1.971395686,5.70E-04
-3.820962057,-2.03093482,6.63E-04
-3.919947127,-1.969519701,6.36E-04
-4.018932196,-1.908104582,6.04E-04
-3.91921516,-2.094225924,6.37E-04
-4.01820023,-2.032810805,6.05E-04
-4.017468263,-2.157517028,6.06E-04
-3.918501993,-2.219716369,6.37E-04
-3.819535722,-2.281915709,6.64E-04
-3.82024889,-2.156425265,6.64E-04
-3.618701433,-2.153219138,7.09E-04
-3.719831745,-2.092076979,6.88E-04
-3.719118578,-2.217567423,6.89E-04
-4.706534812,-1.112656712,2.47E-04
-4.804356541,-1.050413116,1.73E-04
-4.902178271,-0.988169521,9.05E-05
-5,-0.925925926,0
-4.804356541,-1.173869906,1.73E-04
-4.902178271,-1.111626311,9.06E-05
-5,-1.049382716,2.01E-21
-4.902178271,-1.235083101,9.07E-05
-5,-1.172839506,3.15E-20
-4.804203631,-1.296891521,1.74E-04
-4.706228991,-1.358699941,2.49E-04
-4.706381902,-1.235678326,2.48E-04
-4.413489886,-1.29385429,4.31E-04
-4.511171528,-1.233455097,3.76E-04
-4.60885317,-1.173055904,3.15E-04
-4.511018618,-1.356476712,3.77E-04
-4.60870026,-1.296077519,3.16E-04
-4.608547349,-1.419099133,3.16E-04
-4.510603862,-1.479792116,3.78E-04
-4.412660375,-1.540485098,4.33E-04
-4.41307513,-1.417169694,4.32E-04
-4.902145966,-0.865191802,9.04E-05
-4.804324237,-0.927435397,1.73E-04
-4.706502507,-0.989678992,2.47E-04
-4.804291932,-0.804457677,1.72E-04
-4.706470203,-0.866701272,2.47E-04
-4.706437898,-0.743723553,2.46E-04
-4.804291932,-0.681000887,1.72E-04
-4.902145966,-0.618278221,9.01E-05
-5,-0.555555556,0
-4.902145966,-0.741735011,9.02E-05
-5,-0.679012346,2.02E-21
-5,-0.802469136,3.14E-20
-2.91990047,-2.555321344,7.78E-04
-2.869025649,-2.467417863,7.77E-04
-2.818150828,-2.379514383,7.73E-04
-2.991029178,-2.473507407,7.75E-04
-2.940154357,-2.385603927,7.74E-04
-3.062157885,-2.391693471,7.71E-04
-2.639808034,-3.005215041,7.76E-04
-2.738377491,-2.992003704,7.76E-04
-2.836946947,-2.978792368,7.74E-04
-2.678570436,-3.087335767,7.71E-04
-2.777139892,-3.07412443,7.70E-04
-2.717332838,-3.169456492,7.65E-04
-2.650857917,-2.903051591,7.79E-04
-2.6619078,-2.80088814,7.81E-04
-2.672957682,-2.69872469,7.81E-04
-2.749427373,-2.889840254,7.79E-04
-2.760477256,-2.787676804,7.81E-04
-2.84799683,-2.876628917,7.78E-04
-2.871502755,-2.661724779,7.80E-04
-2.859749792,-2.769176848,7.80E-04
-2.772230219,-2.680224735,7.81E-04
-2.820627934,-2.573821299,7.80E-04
-2.721355397,-2.592321254,7.79E-04
-2.769753113,-2.485917818,7.77E-04
-2.641378234,-3.237447709,7.60E-04
-2.582824517,-3.327149055,7.52E-04
-2.524270801,-3.416850401,7.41E-04
-2.526661228,-3.223318201,7.62E-04
-2.468107512,-3.313019547,7.54E-04
-2.411944222,-3.209188693,7.63E-04
-2.56385343,-3.073206258,7.73E-04
-2.602615832,-3.155326984,7.67E-04
-2.487898826,-3.141197475,7.69E-04
-2.344331032,-3.718383569,6.88E-04
-2.286921722,-3.622372862,7.08E-04
-2.229512412,-3.526362155,7.25E-04
-2.403895615,-3.620479229,7.09E-04
-2.346486305,-3.524468522,7.26E-04
-2.463460198,-3.522574888,7.26E-04
-2.407296908,-3.418744034,7.41E-04
-2.290323016,-3.420637668,7.40E-04
-2.351133619,-3.31491318,7.53E-04
-2.157275933,-4.011233936,6.08E-04
-2.095488057,-3.912961069,6.38E-04
-2.03370018,-3.814688203,6.65E-04
-2.21816811,-3.912863094,6.39E-04
-2.156380234,-3.814590227,6.66E-04
-2.279060288,-3.814492251,6.66E-04
-2.164241668,-3.622470837,7.08E-04
-2.221650978,-3.718481544,6.89E-04
-2.098970924,-3.71857952,6.88E-04
-1.973638611,-4.307918168,4.88E-04
-1.912045816,-4.209098055,5.32E-04
-1.850453021,-4.110277942,5.71E-04
-2.034916079,-4.208841009,5.33E-04
-1.973323284,-4.110020895,5.72E-04
-2.096193547,-4.109763849,5.73E-04
-1.972617794,-3.913218116,6.38E-04
-2.03440567,-4.011490982,6.07E-04
-1.911535407,-4.011748029,6.06E-04
-1.789098386,-4.605505879,3.19E-04
-1.726914102,-4.507462286,3.81E-04
-1.664729818,-4.409418693,4.35E-04
-1.850414631,-4.506568815,3.82E-04
-1.788230347,-4.408525222,4.37E-04
-1.911730876,-4.407631752,4.37E-04
-1.788545286,-4.209991525,5.31E-04
-1.850138081,-4.308811639,4.87E-04
-1.726637552,-4.309705109,4.86E-04
-1.480319868,-4.706576594,2.49E-04
-1.542435468,-4.804384396,1.74E-04
-1.604551067,-4.902192198,9.10E-05
-1.418978677,-4.804384396,1.74E-04
-1.481094277,-4.902192198,9.09E-05
-1.543209877,-5,2.02E-21
-1.357637487,-4.902192198,9.08E-05
-1.419753086,-5,3.16E-20
-1.296296296,-5,0
-1.666089735,-4.803375355,1.75E-04
-1.603974135,-4.705567553,2.50E-04
-1.727628403,-4.704558512,2.51E-04
-1.603259834,-4.508471327,3.80E-04
-1.665444119,-4.60651492,3.18E-04
-1.541789851,-4.60752396,3.17E-04
-2.981466152,-2.154013061,7.64E-04
-3.04903124,-2.235269712,7.67E-04
-3.116596327,-2.316526364,7.67E-04
-2.927027711,-2.229180168,7.67E-04
-2.994592798,-2.31043682,7.71E-04
-2.872589269,-2.304347275,7.71E-04
-2.907704115,-2.133360437,7.61E-04
-2.853265673,-2.208527544,7.65E-04
-2.798827232,-2.283694651,7.68E-04
-2.833942077,-2.112707813,7.57E-04
-2.779503636,-2.18787492,7.60E-04
-2.76018004,-2.092055189,7.52E-04
-3.238273586,-2.028404253,7.51E-04
-3.331372764,-2.090389934,7.46E-04
-3.424471943,-2.152375615,7.38E-04
-3.220236195,-2.151530507,7.57E-04
-3.313335374,-2.213516188,7.51E-04
-3.202198805,-2.274656761,7.61E-04
-3.06706863,-2.112143458,7.61E-04
-3.152671108,-2.070273856,7.57E-04
-3.134633717,-2.19340011,7.63E-04
-3.721757867,-1.964333643,6.86E-04
-3.620627555,-2.025475801,7.07E-04
-3.519497243,-2.08661796,7.24E-04
-3.622553678,-1.897732465,7.04E-04
-3.521423366,-1.958874624,7.21E-04
-3.523349488,-1.831131288,7.17E-04
-3.333298886,-1.962646598,7.42E-04
-3.428324187,-1.896888943,7.31E-04
-3.426398065,-2.024632279,7.35E-04
-4.119926266,-1.471823418,5.64E-04
-4.217780806,-1.412500376,5.25E-04
-4.315635346,-1.353177333,4.80E-04
-4.21736605,-1.535815779,5.26E-04
-4.31522059,-1.476492737,4.82E-04
-4.314805835,-1.59980814,4.83E-04
-4.216696384,-1.660771128,5.28E-04
-4.118586932,-1.721734115,5.67E-04
-4.119256599,-1.596778767,5.66E-04
-3.827716436,-1.656512144,6.56E-04
-3.925119712,-1.594949235,6.29E-04
-4.022522989,-1.533386327,5.99E-04
-3.924450046,-1.719904583,6.31E-04
-4.021853322,-1.658341675,6.01E-04
-4.021183656,-1.783297023,6.02E-04
-3.922198586,-1.844712142,6.34E-04
-3.823213517,-1.906127261,6.61E-04
-3.825464976,-1.781319702,6.59E-04
-3.624805137,-1.772924906,7.00E-04
-3.726260786,-1.714718525,6.80E-04
-3.724009327,-1.839526084,6.83E-04
-4.414683537,-0.926459792,4.27E-04
-4.511934991,-0.865547712,3.73E-04
-4.609186444,-0.804635633,3.13E-04
-4.511967295,-0.988525432,3.74E-04
-4.609218749,-0.927613352,3.14E-04
-4.609251054,-1.050591072,3.14E-04
-4.511569412,-1.110990264,3.75E-04
-4.41388777,-1.171389457,4.30E-04
-4.414285654,-1.048924625,4.29E-04
-4.123391642,-1.101938216,5.57E-04
-4.22048894,-1.043445408,5.19E-04
-4.317586239,-0.9849526,4.76E-04
-4.220091057,-1.16591024,5.21E-04
-4.317188355,-1.107417432,4.77E-04
-4.316790471,-1.229882265,4.79E-04
-4.218935931,-1.289205308,5.23E-04
-4.121081391,-1.348528351,5.62E-04
-4.122236516,-1.225233283,5.60E-04
-4.608764109,-0.683663056,3.13E-04
-4.511512656,-0.744575136,3.73E-04
-4.414261202,-0.805487215,4.27E-04
-4.511090321,-0.623602559,3.73E-04
-4.413838867,-0.684514639,4.26E-04
-4.413416532,-0.563542062,4.26E-04
-4.901518649,-0.495540133,9.06E-05
-4.803664615,-0.558262799,1.73E-04
-4.705810581,-0.620985465,2.46E-04
-4.803037297,-0.435524711,1.73E-04
-4.705183263,-0.498247377,2.47E-04
-4.704555946,-0.375509289,2.47E-04
-4.510463003,-0.500864471,3.72E-04
-4.607509474,-0.43818688,3.13E-04
-4.608136792,-0.560924968,3.13E-04
-4.803037297,-0.312067921,1.73E-04
-4.901518649,-0.248626553,9.04E-05
-5,-0.185185185,0
-4.901518649,-0.372083343,9.05E-05
-5,-0.308641975,2.05E-21
-5,-0.432098765,3.15E-20
-2.59521166,-2.235838171,7.52E-04
-2.65020112,-2.18791051,7.52E-04
-2.70519058,-2.13998285,7.52E-04
-2.669524716,-2.283730241,7.61E-04
-2.724514176,-2.235802581,7.61E-04
-2.743837772,-2.331622312,7.69E-04
-2.559159211,-2.431008527,7.65E-04
-2.571176694,-2.365951742,7.61E-04
-2.583194177,-2.300894956,7.57E-04
-2.64548975,-2.413843812,7.69E-04
-2.657507233,-2.348787027,7.65E-04
-2.731820289,-2.396679097,7.72E-04
-2.597092035,-2.520247248,7.73E-04
-2.683422574,-2.503082533,7.75E-04
-2.635024859,-2.609485969,7.78E-04
-2.564738354,-2.966240144,7.77E-04
-2.489668673,-2.927265248,7.77E-04
-2.414598993,-2.888290351,7.75E-04
-2.575788236,-2.864076694,7.79E-04
-2.500718556,-2.825101797,7.78E-04
-2.586838119,-2.761913244,7.80E-04
-2.48878375,-3.034231362,7.74E-04
-2.412829146,-3.102222579,7.70E-04
-2.413714069,-2.995256465,7.74E-04
-2.400620373,-2.784925356,7.73E-04
-2.386641753,-2.681560361,7.69E-04
-2.372663132,-2.578195367,7.62E-04
-2.486739936,-2.721736802,7.76E-04
-2.472761316,-2.618371808,7.71E-04
-2.572859499,-2.658548249,7.77E-04
-2.496993852,-2.480070807,7.64E-04
-2.534926675,-2.569309528,7.72E-04
-2.434828492,-2.529133087,7.63E-04
-2.066646086,-3.243866007,7.52E-04
-2.181745465,-3.232306902,7.57E-04
-2.296844843,-3.220747798,7.60E-04
-2.120934862,-3.33803139,7.47E-04
-2.23603424,-3.326472285,7.50E-04
-2.175223637,-3.432196772,7.37E-04
-2.192021864,-3.005896894,7.65E-04
-2.265329316,-3.073660827,7.67E-04
-2.338636769,-3.14142476,7.66E-04
-2.150229938,-3.085219932,7.62E-04
-2.223537391,-3.152983865,7.63E-04
-2.108438012,-3.16454297,7.58E-04
-2.26621424,-2.966694713,7.69E-04
-2.340406617,-2.927492532,7.72E-04
-2.339521693,-3.034458646,7.71E-04
-1.109528329,-4.709568493,2.45E-04
-1.171784318,-4.806378996,1.72E-04
-1.234040307,-4.903189498,8.98E-05
-1.048327528,-4.806378996,1.71E-04
-1.110583517,-4.903189498,8.97E-05
-1.172839506,-5,1.99E-21
-0.987126727,-4.903189498,8.95E-05
-1.049382716,-5,3.12E-20
-0.925925926,-5,0
-1.295381498,-4.805381696,1.73E-04
-1.233125509,-4.708571194,2.46E-04
-1.356722689,-4.707573894,2.47E-04
-1.88235511,-3.538370863,7.17E-04
-1.998074211,-3.534367961,7.20E-04
-2.113793312,-3.530365058,7.23E-04
-1.932803467,-3.630476643,7.03E-04
-2.048522568,-3.62647374,7.06E-04
-1.983251824,-3.722582423,6.86E-04
-2.059504536,-3.436199675,7.35E-04
-1.943785436,-3.440202578,7.31E-04
-2.005215761,-3.342034293,7.43E-04
-1.790919571,-4.00967277,6.06E-04
-1.731386121,-3.909067598,6.36E-04
-1.67185267,-3.808462427,6.61E-04
-1.852001957,-3.911142857,6.37E-04
-1.792468507,-3.810537685,6.63E-04
-1.913084344,-3.812612944,6.64E-04
-1.81218763,-3.628401385,7.00E-04
-1.862635987,-3.720507164,6.84E-04
-1.74202015,-3.718431906,6.82E-04
-1.602513908,-4.310536054,4.85E-04
-1.540297999,-4.211653416,5.28E-04
-1.478082089,-4.112770777,5.66E-04
-1.664421643,-4.21082247,5.30E-04
-1.602205733,-4.111939832,5.68E-04
-1.726329377,-4.111108887,5.70E-04
-1.607262477,-3.909898543,6.34E-04
-1.666795927,-4.010503715,6.04E-04
-1.542672283,-4.01133466,6.02E-04
-1.292683859,-4.415994327,4.29E-04
-1.355229195,-4.512855082,3.76E-04
-1.417774532,-4.609715838,3.15E-04
-1.231632016,-4.513852382,3.74E-04
-1.294177352,-4.610713138,3.14E-04
-1.170580173,-4.611710438,3.13E-04
-1.479244515,-4.510663205,3.78E-04
-1.416699178,-4.413802449,4.32E-04
